customer_id,recency,frequency,monetary_value,CLTV,segment,lifetime_days
USER_005900,240,1,488.86,977.72,Inactive,1
USER_005901,101,3,2184.26,5824.72,Inactive,183
USER_005902,161,1,114.76,229.52,Inactive,1
USER_005903,237,1,120.51,241.02,Inactive,1
USER_005904,10,7,2367.34,6763.8,Potential regulars,245
USER_005905,225,2,305.4,610.8,Inactive,24
USER_005906,170,2,541.52,1083.04,Inactive,1
USER_005907,124,3,754.58,2012.24,Inactive,158
USER_005908,24,2,410.17,820.36,Inactive,56
USER_005909,2,2,810.27,1620.52,Potential regulars,166
USER_005910,126,5,1027.5,2055.0,Inactive,234
USER_005911,54,4,794.15,1588.32,Inactive,271
USER_005912,95,3,931.87,3106.2,Inactive,139
USER_005913,26,8,1691.56,3806.1,At Risk,309
USER_005914,74,3,738.76,4432.5,At Risk,45
USER_005915,41,1,531.25,1062.5,Inactive,1
USER_005916,20,2,443.48,886.96,Potential regulars,145
USER_005917,40,5,2175.97,6092.66,At Risk,207
USER_005918,38,4,681.53,1363.04,Inactive,287
USER_005919,24,4,1767.97,4419.9,At Risk,260
USER_005920,59,5,1028.33,2879.38,At Risk,200
USER_005921,47,6,1216.53,2838.64,At Risk,254
USER_005922,8,4,964.03,2410.1,Potential regulars,302
USER_005923,41,4,744.63,1861.6,At Risk,245
USER_005925,174,3,832.25,2219.36,Inactive,110
USER_005926,67,2,358.4,716.8,Inactive,280
USER_005927,51,6,3022.33,7052.08,At Risk,267
USER_005928,6,4,1009.99,2525.0,Potential regulars,266
USER_005929,29,3,1133.56,3022.8,Inactive,222
USER_005930,223,4,930.14,2325.4,Inactive,81
USER_005931,129,5,942.35,3392.46,Inactive,66
USER_005932,92,4,1290.79,3872.4,Inactive,172
USER_005933,12,4,434.85,869.68,Potential regulars,336
USER_005934,27,4,1315.08,2630.16,Inactive,313
USER_005935,81,5,2021.3,5659.64,At Risk,175
USER_005936,346,1,267.57,535.14,Inactive,1
USER_005937,54,3,406.83,1627.32,At Risk,142
USER_005938,217,1,161.5,323.0,Inactive,1
USER_005940,299,1,589.59,1179.18,Inactive,1
USER_005941,120,1,209.23,418.46,Inactive,1
USER_005942,30,4,1340.49,2680.96,Inactive,304
USER_005944,12,7,1014.4,2028.74,Potential regulars,344
USER_005945,25,3,493.14,1315.04,Inactive,223
USER_005946,171,2,786.07,1572.16,Inactive,153
USER_005947,1,6,2003.1,4673.9,Potential regulars,330
USER_005948,39,2,375.04,750.08,Inactive,317
USER_005949,197,2,459.85,919.72,Inactive,120
USER_005950,3,3,1238.77,8258.4,Potential regulars,111
USER_005951,110,8,2169.08,4880.52,Inactive,222
USER_005953,152,4,1418.17,4963.56,Inactive,72
USER_005954,27,3,462.58,925.14,Inactive,308
USER_005955,127,4,633.75,1584.4,Inactive,142
USER_005956,83,5,1474.21,3538.08,At Risk,227
USER_005957,64,4,911.15,2277.9,At Risk,240
USER_005958,31,4,858.45,2146.1,At Risk,270
USER_005959,97,9,2836.99,6304.4,Inactive,230
USER_005960,6,6,1212.13,3232.32,Potential regulars,282
USER_005961,20,5,1360.74,3265.8,Potential regulars,296
USER_005962,32,6,1203.31,2807.7,At Risk,286
USER_005963,3,7,1868.6,6406.56,Potential regulars,216
USER_005964,107,2,781.28,1562.56,Inactive,47
USER_005965,333,2,608.24,1216.48,Inactive,2
USER_005966,39,2,653.35,1306.72,Inactive,210
USER_005967,14,4,776.91,1942.3,Potential regulars,290
USER_005968,284,1,174.74,349.48,Inactive,1
USER_005969,236,1,209.95,419.9,Inactive,1
USER_005970,241,2,293.37,586.72,Inactive,18
USER_005971,20,6,1696.79,5090.4,Potential regulars,219
USER_005972,89,1,144.88,289.76,Inactive,1
USER_005973,80,4,1226.73,2453.44,Inactive,284
USER_005974,65,2,440.64,881.28,Inactive,151
USER_005975,79,3,1451.55,4838.5,At Risk,164
USER_005977,111,3,1042.73,2085.48,Inactive,242
USER_005978,34,6,1601.91,3737.86,At Risk,285
USER_005979,171,4,820.06,2050.1,Inactive,139
USER_005980,3,6,1812.12,4228.28,Potential regulars,290
USER_005981,329,1,445.27,890.54,Inactive,1
USER_005983,134,2,1174.11,2348.2,Inactive,84
USER_005984,246,1,170.28,340.56,Inactive,1
USER_005985,174,2,557.25,1114.48,Inactive,84
USER_005986,302,1,225.75,451.5,Inactive,1
USER_005987,12,5,767.48,1842.0,Potential regulars,297
USER_005988,4,3,627.53,2510.16,Potential regulars,183
USER_005989,6,2,583.47,1166.96,Potential regulars,318
USER_005990,246,1,256.7,513.4,Inactive,1
USER_005992,87,4,1397.65,6289.38,At Risk,81
USER_005993,20,2,1581.91,3163.84,Potential regulars,90
USER_005994,221,4,818.35,1636.72,Inactive,119
USER_005995,86,4,963.78,2409.4,At Risk,236
USER_005996,302,1,154.17,308.34,Inactive,1
USER_005997,122,6,1080.11,2520.28,Inactive,198
USER_005998,142,4,668.32,2339.12,Inactive,53
USER_005999,98,2,400.87,801.72,Inactive,185
USER_006000,134,5,1410.82,3950.24,Inactive,119
USER_006001,154,1,284.75,569.5,Inactive,1
USER_006002,12,4,1044.06,2610.1,Potential regulars,295
USER_006003,121,3,745.73,1491.48,Inactive,242
USER_006004,86,5,1608.1,3859.44,At Risk,217
USER_006005,28,3,1147.35,5354.3,At Risk,121
USER_006006,35,4,1275.86,5741.46,At Risk,125
USER_006007,24,6,1267.29,2534.64,At Risk,327
USER_006008,26,3,867.75,5206.5,At Risk,100
USER_006009,50,2,510.64,1021.28,Inactive,29
USER_006010,80,5,1073.87,2577.24,At Risk,241
USER_006011,232,1,172.05,344.1,Inactive,1
USER_006012,120,3,726.35,1936.96,Inactive,160
USER_006013,57,4,945.43,1890.88,Inactive,289
USER_006014,100,2,540.23,1080.48,Inactive,230
USER_006015,69,7,2330.35,4660.74,At Risk,294
USER_006016,9,4,865.82,3896.28,Potential regulars,154
USER_006017,70,3,938.61,2502.96,Inactive,221
USER_006018,73,6,1863.82,4348.96,At Risk,223
USER_006019,116,2,704.71,1409.4,Inactive,62
USER_006020,55,2,854.69,1709.4,Inactive,199
USER_006021,154,2,291.16,582.32,Inactive,191
USER_006022,80,3,838.33,2794.4,At Risk,125
USER_006023,218,3,842.44,1684.86,Inactive,142
USER_006024,27,5,1839.58,3679.2,At Risk,314
USER_006025,113,5,806.33,1935.24,Inactive,174
USER_006026,32,3,600.97,1201.92,Inactive,300
USER_006027,95,6,1712.24,5707.4,Inactive,125
USER_006028,8,2,243.49,486.96,Potential regulars,198
USER_006029,33,2,457.33,914.68,Inactive,150
USER_006030,27,3,1138.9,3037.04,Inactive,226
USER_006031,221,1,100.79,201.58,Inactive,1
USER_006032,87,3,831.09,1662.18,Inactive,228
USER_006033,101,3,495.15,1320.4,Inactive,207
USER_006034,36,2,298.85,597.72,Inactive,261
USER_006036,57,7,1261.56,2523.08,At Risk,290
USER_006037,28,3,972.1,1944.18,Inactive,311
USER_006038,24,6,1287.81,2575.56,At Risk,331
USER_006039,91,8,2903.83,5807.68,Inactive,257
USER_006040,37,7,1688.31,6753.32,At Risk,149
USER_006041,4,5,1542.45,4935.84,Potential regulars,239
USER_006042,38,5,2060.76,6594.4,At Risk,192
USER_006043,60,2,317.75,635.52,Inactive,225
USER_006044,26,10,2477.27,4954.6,At Risk,340
USER_006045,67,7,1695.81,3391.64,At Risk,284
USER_006047,82,4,1249.68,5623.56,At Risk,85
USER_006048,22,8,2025.63,4557.6,At Risk,312
USER_006049,297,1,98.86,197.72,Inactive,1
USER_006050,193,3,492.18,984.36,Inactive,153
USER_006051,153,2,454.14,908.28,Inactive,212
USER_006052,184,2,303.5,607.0,Inactive,160
USER_006053,61,9,2677.8,5950.6,At Risk,278
USER_006054,29,5,1690.67,5410.08,At Risk,214
USER_006055,34,3,823.32,1646.64,Inactive,325
USER_006056,55,1,470.44,940.88,Inactive,1
USER_006057,6,3,1277.02,2554.02,Potential regulars,318
USER_006058,10,4,1052.79,3684.8,Potential regulars,186
USER_006059,109,5,1660.98,3322.0,Inactive,235
USER_006060,28,2,314.96,629.92,Inactive,129
USER_006061,289,1,134.6,269.2,Inactive,1
USER_006062,146,4,786.77,1966.9,Inactive,147
USER_006063,179,2,542.94,1085.88,Inactive,177
USER_006064,4,5,1508.0,3016.0,Potential regulars,362
USER_006065,46,2,464.71,929.44,Inactive,38
USER_006066,73,4,1022.43,3578.54,At Risk,124
USER_006067,15,5,1767.52,4949.0,Potential regulars,229
USER_006068,54,5,2195.12,5268.24,At Risk,265
USER_006069,154,1,242.7,485.4,Inactive,1
USER_006070,91,5,1385.92,2771.8,Inactive,265
USER_006071,5,4,1829.16,3658.32,Potential regulars,346
USER_006072,151,3,447.34,1192.88,Inactive,149
USER_006073,43,3,864.17,2304.48,Inactive,240
USER_006074,194,3,1269.02,2538.06,Inactive,156
USER_006075,224,3,518.44,1036.86,Inactive,110
USER_006076,21,3,702.8,2342.7,Potential regulars,195
USER_006077,29,4,676.58,3721.08,At Risk,98
USER_006079,147,2,410.15,820.28,Inactive,2
USER_006080,61,6,1776.17,4144.42,At Risk,275
USER_006081,14,1,147.77,295.54,Potential regulars,1
USER_006082,22,4,1150.01,2300.0,Inactive,336
USER_006083,25,8,2484.46,5590.08,At Risk,299
USER_006084,23,3,508.09,1354.88,Inactive,221
USER_006085,111,2,641.84,1283.68,Inactive,160
USER_006086,3,3,486.2,1296.56,Potential regulars,293
USER_006087,10,7,2202.08,5033.28,Potential regulars,318
USER_006088,13,1,200.02,400.04,Potential regulars,1
USER_006089,19,4,1225.83,7967.96,Potential regulars,94
USER_006090,13,2,605.06,1210.12,Potential regulars,343
USER_006091,9,5,2175.33,5220.84,Potential regulars,313
USER_006092,28,3,388.25,2070.72,At Risk,106
USER_006093,21,2,1071.22,2142.44,Potential regulars,195
USER_006094,23,7,2571.12,5142.2,At Risk,335
USER_006095,266,1,219.45,438.9,Inactive,1
USER_006096,125,3,1082.51,2165.04,Inactive,208
USER_006097,225,2,171.82,343.64,Inactive,24
USER_006098,195,1,286.46,572.92,Inactive,1
USER_006100,13,6,1067.28,3201.84,Potential regulars,223
USER_006101,161,2,549.62,1099.24,Inactive,194
USER_006102,95,3,829.31,4423.04,Inactive,51
USER_006103,43,2,300.77,601.56,Inactive,258
USER_006104,43,5,1848.54,3697.1,At Risk,312
USER_006105,7,4,1103.13,6618.72,Potential regulars,114
USER_006106,76,3,1198.54,2397.06,Inactive,282
USER_006107,252,5,1665.4,3996.96,Inactive,69
USER_006108,279,2,426.04,852.08,Inactive,63
USER_006109,182,2,468.8,937.6,Inactive,122
USER_006110,33,1,104.49,208.98,Inactive,1
USER_006111,17,3,682.93,1365.84,Potential regulars,313
USER_006112,35,4,1404.79,5619.2,At Risk,159
USER_006113,143,2,485.86,971.72,Inactive,207
USER_006114,10,4,887.32,1774.64,Potential regulars,354
USER_006115,101,1,1354.02,2708.04,Inactive,1
USER_006117,13,8,1932.63,5314.76,Potential regulars,259
USER_006118,213,2,248.0,496.0,Inactive,52
USER_006119,35,4,801.5,2003.8,At Risk,273
USER_006120,90,5,2770.71,7757.96,At Risk,166
USER_006121,4,5,1181.95,2836.68,Potential regulars,297
USER_006122,168,2,650.38,1300.76,Inactive,140
USER_006123,70,2,654.84,1309.68,Inactive,133
USER_006124,79,3,530.91,1061.82,Inactive,251
USER_006125,41,4,928.65,2785.92,At Risk,207
USER_006126,29,2,379.07,758.12,Inactive,256
USER_006127,15,5,1603.97,4491.06,Potential regulars,229
USER_006128,14,4,750.87,1877.2,Potential regulars,309
USER_006129,25,5,679.68,1631.28,At Risk,296
USER_006130,90,6,1005.12,2345.28,At Risk,203
USER_006131,206,5,942.61,1885.2,Inactive,156
USER_006132,48,5,1695.78,3391.6,At Risk,289
USER_006133,78,3,491.22,1637.4,At Risk,153
USER_006134,8,3,869.75,1739.52,Potential regulars,354
USER_006135,105,3,991.42,2643.76,Inactive,156
USER_006136,36,7,2373.24,4746.42,At Risk,309
USER_006137,47,3,753.89,1507.8,Inactive,288
USER_006138,321,1,649.06,1298.12,Inactive,1
USER_006139,26,7,2870.93,5741.82,At Risk,338
USER_006140,36,2,309.16,618.32,Inactive,144
USER_006141,71,2,458.94,917.88,Inactive,38
USER_006142,120,4,1187.79,2375.6,Inactive,246
USER_006143,129,4,1143.86,2287.68,Inactive,222
USER_006144,31,4,722.66,2167.92,At Risk,197
USER_006145,28,6,1515.28,4545.9,At Risk,211
USER_006146,174,1,358.97,717.94,Inactive,1
USER_006147,56,3,934.33,1868.64,Inactive,287
USER_006148,105,1,208.22,416.44,Inactive,1
USER_006150,161,3,870.15,2320.4,Inactive,100
USER_006151,37,2,681.41,1362.8,Inactive,155
USER_006152,69,4,1379.49,4138.44,At Risk,164
USER_006153,52,7,1302.77,2605.54,At Risk,291
USER_006154,31,3,720.96,1441.92,Inactive,329
USER_006155,106,2,595.72,1191.44,Inactive,50
USER_006156,7,5,827.6,1655.2,Potential regulars,332
USER_006157,14,5,2145.91,6008.52,Potential regulars,245
USER_006158,247,1,168.39,336.78,Inactive,1
USER_006159,182,1,155.95,311.9,Inactive,1
USER_006160,21,7,1686.36,4336.38,Potential regulars,249
USER_006161,226,3,644.11,1288.2,Inactive,103
USER_006162,84,6,1279.36,2558.76,At Risk,282
USER_006163,41,5,789.24,2841.3,At Risk,153
USER_006164,30,3,861.46,1722.9,Inactive,312
USER_006166,86,2,457.07,914.12,Inactive,132
USER_006167,13,6,1738.19,3476.4,Potential regulars,348
USER_006168,151,3,1086.16,2172.3,Inactive,201
USER_006169,17,6,1966.48,3933.0,Potential regulars,326
USER_006170,26,4,1452.2,5082.7,At Risk,179
USER_006171,141,2,306.39,612.76,Inactive,20
USER_006172,92,4,1347.4,5389.6,Inactive,100
USER_006173,92,2,502.86,1005.72,Inactive,66
USER_006174,17,6,1734.34,3468.72,Potential regulars,349
USER_006175,11,5,1660.06,7968.24,Potential regulars,146
USER_006176,117,4,1184.25,2960.6,Inactive,200
USER_006177,56,5,1464.12,7027.68,At Risk,93
USER_006178,122,3,518.88,1037.76,Inactive,202
USER_006179,15,2,365.53,731.08,Potential regulars,199
USER_006180,127,4,1199.29,5996.4,Inactive,15
USER_006181,142,3,1037.53,2766.72,Inactive,120
USER_006182,25,5,1836.1,5875.52,At Risk,197
USER_006183,9,6,1904.34,5713.02,Potential regulars,234
USER_006184,32,2,655.45,1310.92,Inactive,185
USER_006185,50,7,1893.14,4327.2,At Risk,276
USER_006186,8,4,1467.49,3668.7,Potential regulars,295
USER_006187,148,4,806.17,1612.32,Inactive,211
USER_006188,14,3,981.32,3271.1,Potential regulars,222
USER_006189,26,3,695.91,4175.46,At Risk,91
USER_006190,130,5,799.91,2239.72,Inactive,147
USER_006191,170,1,818.4,1636.8,Inactive,1
USER_006192,36,1,219.27,438.54,Inactive,1
USER_006193,236,2,655.35,1310.68,Inactive,77
USER_006194,12,10,4010.6,8021.2,Potential regulars,350
USER_006195,6,5,1246.92,2493.8,Potential regulars,346
USER_006196,36,4,1128.53,2257.04,Inactive,307
USER_006197,28,5,857.76,2058.6,At Risk,290
USER_006198,332,1,280.34,560.68,Inactive,1
USER_006199,6,8,1814.07,4535.2,Potential regulars,287
USER_006201,22,4,1259.34,3148.3,At Risk,253
USER_006202,76,5,1420.44,3977.26,At Risk,196
USER_006203,24,3,945.97,1891.92,Inactive,323
USER_006204,17,6,2350.51,7051.5,Potential regulars,224
USER_006205,84,3,741.65,1977.76,Inactive,225
USER_006206,24,2,382.23,764.44,Inactive,203
USER_006207,139,3,595.43,1587.84,Inactive,156
USER_006208,112,1,233.92,467.84,Inactive,1
USER_006209,356,2,678.87,1357.76,Inactive,1
USER_006210,37,6,2058.95,5490.56,At Risk,229
USER_006211,59,3,722.19,1444.38,Inactive,274
USER_006212,291,1,88.42,176.84,Inactive,1
USER_006213,82,2,538.2,1076.4,Inactive,102
USER_006214,115,2,882.19,1764.36,Inactive,104
USER_006215,72,5,1416.2,2832.4,At Risk,294
USER_006216,82,2,834.24,1668.48,Inactive,249
USER_006217,9,4,847.76,1695.52,Potential regulars,357
USER_006218,83,1,257.22,514.44,Inactive,1
USER_006219,28,1,184.55,369.1,Inactive,1
USER_006220,92,2,834.5,1669.0,Inactive,96
USER_006221,8,8,1881.39,3762.72,Potential regulars,351
USER_006222,6,2,487.15,974.28,Potential regulars,91
USER_006223,217,2,375.7,751.4,Inactive,117
USER_006224,70,2,838.25,1676.48,Inactive,255
USER_006225,12,2,646.62,1293.24,Potential regulars,11
USER_006226,104,3,404.64,1079.04,Inactive,154
USER_006228,14,2,489.99,980.0,Potential regulars,270
USER_006229,35,3,496.53,1655.1,At Risk,187
USER_006230,68,3,595.2,3174.4,At Risk,71
USER_006231,11,6,2673.96,6239.24,Potential regulars,310
USER_006232,136,4,510.26,1020.56,Inactive,216
USER_006234,34,5,757.33,1817.64,At Risk,253
USER_006235,16,3,763.1,2034.96,Potential regulars,238
USER_006237,59,5,1983.91,5554.92,At Risk,212
USER_006238,37,3,766.21,2554.0,At Risk,173
USER_006239,70,4,952.33,2856.96,At Risk,174
USER_006240,225,2,573.35,1146.72,Inactive,33
USER_006241,27,3,604.17,1208.34,Inactive,316
USER_006242,17,5,1208.16,2416.3,Potential regulars,327
USER_006243,9,1,138.03,276.06,Potential regulars,1
USER_006244,6,3,506.59,7429.84,Potential regulars,44
USER_006245,215,1,287.07,574.14,Inactive,1
USER_006246,132,4,1143.24,2286.48,Inactive,212
USER_006247,62,5,1720.25,3440.5,At Risk,294
USER_006248,79,3,497.65,995.28,Inactive,238
USER_006249,120,1,133.16,266.32,Inactive,1
USER_006250,98,2,230.88,461.76,Inactive,157
USER_006251,22,3,986.2,8546.98,At Risk,60
USER_006252,99,6,1703.3,3406.56,Inactive,241
USER_006253,5,4,943.4,3773.6,Potential regulars,171
USER_006254,119,4,697.82,1744.6,Inactive,205
USER_006255,15,4,829.85,2074.6,Potential regulars,282
USER_006256,121,3,1024.51,2049.0,Inactive,203
USER_006257,46,3,872.04,1744.08,Inactive,308
USER_006258,2,5,2549.06,6117.72,Potential regulars,329
USER_006259,41,4,747.64,4112.02,At Risk,97
USER_006260,124,4,1530.81,3061.6,Inactive,227
USER_006261,28,2,784.12,1568.24,Inactive,61
USER_006262,108,3,573.51,1147.02,Inactive,257
USER_006263,191,2,837.06,1674.12,Inactive,1
USER_006264,6,4,615.5,1538.7,Potential regulars,286
USER_006265,13,8,2651.72,5966.46,Potential regulars,322
USER_006266,16,3,776.84,3625.3,Potential regulars,137
USER_006267,35,5,1134.47,3630.24,At Risk,204
USER_006268,107,1,261.84,523.68,Inactive,1
USER_006269,232,2,658.0,1316.0,Inactive,70
USER_006270,53,5,1841.17,4418.76,At Risk,251
USER_006271,151,2,580.08,1160.16,Inactive,98
USER_006272,43,5,1643.61,4602.08,At Risk,212
USER_006273,144,3,719.49,1918.64,Inactive,167
USER_006274,134,3,753.26,2510.9,Inactive,97
USER_006275,43,4,1628.95,4072.4,At Risk,280
USER_006276,78,2,485.2,970.4,Inactive,10
USER_006277,10,4,977.47,4398.66,Potential regulars,151
USER_006278,50,2,294.48,588.96,Inactive,83
USER_006279,23,3,1417.27,9448.4,At Risk,84
USER_006280,319,2,532.71,1065.44,Inactive,43
USER_006281,14,2,675.41,1350.84,Potential regulars,40
USER_006282,36,6,1270.96,3389.28,At Risk,237
USER_006283,119,2,282.83,565.68,Inactive,42
USER_006284,294,1,22.94,45.88,Inactive,1
USER_006286,122,3,1093.27,2186.52,Inactive,208
USER_006287,72,3,723.54,2894.16,At Risk,104
USER_006288,42,8,2510.85,5649.48,At Risk,297
USER_006289,62,5,1098.17,2196.3,At Risk,293
USER_006290,104,3,988.06,1976.1,Inactive,250
USER_006291,259,2,336.01,672.04,Inactive,11
USER_006292,260,2,419.6,839.2,Inactive,6
USER_006293,125,3,629.95,1679.84,Inactive,171
USER_006294,12,5,1242.52,2982.0,Potential regulars,314
USER_006295,337,1,329.58,659.16,Inactive,1
USER_006296,43,3,653.53,1742.72,Inactive,222
USER_006297,287,3,461.52,1230.72,Inactive,22
USER_006298,35,3,614.19,1637.84,Inactive,270
USER_006299,97,3,612.86,1634.32,Inactive,197
USER_006300,28,3,973.15,2595.04,Inactive,228
USER_006301,5,5,1873.93,6746.22,Potential regulars,205
USER_006302,15,2,853.59,1707.16,Potential regulars,295
USER_006303,130,1,583.85,1167.7,Inactive,1
USER_006304,310,1,116.06,232.12,Inactive,1
USER_006305,60,6,1715.09,3430.2,At Risk,278
USER_006306,27,2,252.7,505.4,Inactive,74
USER_006307,105,6,1746.98,3493.92,Inactive,239
USER_006308,20,7,2492.21,6408.54,Potential regulars,259
USER_006309,182,3,408.94,817.86,Inactive,184
USER_006310,78,5,1095.7,2191.4,At Risk,275
USER_006311,118,3,510.39,1361.04,Inactive,135
USER_006312,4,6,1073.02,2503.76,Potential regulars,311
USER_006313,44,3,504.89,5722.2,At Risk,20
USER_006314,146,1,348.99,697.98,Inactive,1
USER_006315,8,5,905.73,1811.5,Potential regulars,331
USER_006316,5,2,394.49,789.0,Potential regulars,78
USER_006317,55,3,555.85,1111.68,Inactive,264
USER_006318,87,5,1570.47,3769.08,At Risk,229
USER_006319,111,6,2270.08,4540.2,Inactive,251
USER_006320,89,2,760.96,1521.92,Inactive,165
USER_006321,79,2,866.33,1732.68,Inactive,13
USER_006322,101,1,99.82,199.64,Inactive,1
USER_006323,26,6,1304.5,2609.04,At Risk,326
USER_006324,92,2,398.05,796.08,Inactive,27
USER_006325,9,5,1922.59,4614.24,Potential regulars,285
USER_006326,233,4,728.19,1456.4,Inactive,96
USER_006327,20,4,500.74,1001.44,Potential regulars,323
USER_006328,120,7,1865.61,4264.32,Inactive,214
USER_006329,31,4,549.16,1098.32,Inactive,309
USER_006330,31,2,384.98,769.96,Inactive,301
USER_006331,77,4,1178.68,2946.7,At Risk,224
USER_006332,132,3,776.52,2588.4,Inactive,107
USER_006333,27,6,1447.83,2895.72,At Risk,311
USER_006334,1,10,2410.25,5302.44,Potential regulars,344
USER_006335,31,7,1676.33,3352.72,At Risk,314
USER_006336,20,3,965.17,3860.64,Potential regulars,165
USER_006337,11,5,1770.63,3541.3,Potential regulars,328
USER_006338,19,3,946.67,1893.36,Potential regulars,338
USER_006339,169,3,814.14,1628.28,Inactive,171
USER_006340,107,3,587.72,1567.28,Inactive,152
USER_006341,15,5,1511.63,4837.28,Potential regulars,201
USER_006342,15,4,721.22,2163.72,Potential regulars,237
USER_006343,50,3,699.48,1398.96,Inactive,270
USER_006344,22,3,283.47,1133.88,At Risk,147
USER_006345,8,7,1778.82,6607.12,Potential regulars,195
USER_006346,13,6,1974.49,3948.96,Potential regulars,346
USER_006347,140,3,859.92,1719.84,Inactive,215
USER_006348,9,5,2229.2,7133.44,Potential regulars,223
USER_006349,73,5,1770.6,3541.2,At Risk,259
USER_006350,42,5,1927.86,5397.98,At Risk,234
USER_006351,7,4,580.17,1450.4,Potential regulars,261
USER_006352,30,3,808.85,4313.92,At Risk,110
USER_006353,51,2,865.31,1730.64,Inactive,272
USER_006354,97,4,703.7,1407.36,Inactive,232
USER_006355,146,2,240.15,480.28,Inactive,92
USER_006356,38,4,1540.78,5392.8,At Risk,164
USER_006357,119,2,410.79,821.6,Inactive,167
